	Prot_ID	dN	dS	pN	pS	MsaLen
12193	ENSP00000428924	0	6	11	18	1578
12194	ENSP00000420182	1	3	0	0	1752
12195	ENSP00000428480	0	0	8	3	930
12196	ENSP00000425093	3	12	0	0	2370
12197	ENSP00000427421	0	0	0	0	252
12198	ENSP00000420387	3	16	74	74	3690
12199	ENSP00000420132	3	3	0	0	891
12200	ENSP00000420091	2	7	41	26	2931
12201	ENSP00000428280	11	22	138	73	5868
12202	ENSP00000429374	0	0	0	0	450
12203	ENSP00000423276	0	2	0	0	576
12204	ENSP00000427695	0	1	17	6	1035
12205	ENSP00000429473	1	1	3	2	1953
12206	ENSP00000420612	5	2	0	0	1971
12207	ENSP00000420939	0	0	0	0	2265
12208	ENSP00000429084	1	15	33	49	8541
12209	ENSP00000423600	0	4	2	0	936
12210	ENSP00000420200	1	5	22	10	1071
12211	ENSP00000425587	3	4	36	31	2292
12212	ENSP00000427888	1	3	14	10	1182
12213	ENSP00000423674	0	3	0	0	867
12214	ENSP00000428137	3	15	5	3	2544
12215	ENSP00000427329	11	2	8	3	933
12216	ENSP00000423820	2	2	0	0	2700
12217	ENSP00000426504	1	5	12	8	1869
12218	ENSP00000424191	0	1	4	0	930
12219	ENSP00000422533	2	11	0	0	4881
12220	ENSP00000429896	1	3	0	0	2553
12221	ENSP00000423822	2	2	3	5	627
12222	ENSP00000420321	6	15	2	3	5184
12223	ENSP00000425493	8	6	0	0	2616
12224	ENSP00000420267	1	0	9	17	1440
12225	ENSP00000424495	4	0	0	0	1149
12226	ENSP00000421169	5	3	24	12	1605
12227	ENSP00000427975	6	5	88	34	3264
12228	ENSP00000428564	9	9	48	31	4167
12229	ENSP00000429168	1	1	13	5	963
12230	ENSP00000424328	1	3	46	17	1371
12231	ENSP00000426632	3	8	0	0	4257
12232	ENSP00000424497	4	9	0	0	2187
12233	ENSP00000424711	4	2	24	21	747
12234	ENSP00000423067	5	6	58	30	2853
12235	ENSP00000427687	2	9	28	33	1818
12236	ENSP00000429824	1	1	0	0	2175
12237	ENSP00000420269	0	4	0	0	1254
12238	ENSP00000426237	1	7	0	0	1425
12239	ENSP00000424838	0	6	0	0	2175
12240	ENSP00000420927	0	2	0	3	1548
12241	ENSP00000422338	1	2	10	6	759
12242	ENSP00000427223	2	6	0	0	1635
12243	ENSP00000427882	2	13	36	12	4302
12244	ENSP00000429763	2	9	0	0	1437
12245	ENSP00000420854	6	2	74	18	1716
12246	ENSP00000420194	7	16	3	2	3264
12247	ENSP00000427985	0	5	14	30	2169
12248	ENSP00000427802	6	1	28	8	645
12249	ENSP00000422834	31	41	178	96	12036
12250	ENSP00000424474	3	2	0	0	1389
12251	ENSP00000428994	14	29	0	0	2832
12252	ENSP00000426786	0	4	2	2	1962
12253	ENSP00000425166	2	0	22	9	687
12254	ENSP00000425961	1	0	3	0	633
12255	ENSP00000423630	0	3	14	13	1473
12256	ENSP00000427550	14	11	70	47	7722
12257	ENSP00000420384	2	2	9	10	435
12258	ENSP00000429931	0	1	9	5	1098
12259	ENSP00000423665	1	2	0	0	1512
12260	ENSP00000426638	14	13	28	19	1914
12261	ENSP00000420295	5	3	1	2	3252
12262	ENSP00000427874	1	29	0	0	8460
12263	ENSP00000429553	0	0	8	7	963
12264	ENSP00000421180	1	6	1	2	3570
12265	ENSP00000421736	13	7	35	20	2067
12266	ENSP00000423812	1	4	25	14	1320
12267	ENSP00000427424	0	6	1	0	660
12268	ENSP00000427772	4	11	2	2	3399
12269	ENSP00000420195	0	2	0	0	786
12270	ENSP00000424417	1	3	17	16	1542
12271	ENSP00000421842	0	0	5	3	222
12272	ENSP00000421985	3	6	0	0	3564
12273	ENSP00000429517	0	0	1	1	258
12274	ENSP00000426290	7	7	0	0	3042
12275	ENSP00000427661	3	8	6	3	3021
12276	ENSP00000421981	1	3	0	0	990
12277	ENSP00000426120	1	2	7	9	1551
12278	ENSP00000422581	4	7	41	20	1314
12279	ENSP00000429275	0	0	0	0	657
12280	ENSP00000428209	9	11	1	2	459
12281	ENSP00000420211	5	4	37	27	2331
12282	ENSP00000424040	7	3	18	16	897
12283	ENSP00000429089	1	3	22	2	1212
12284	ENSP00000420294	1	1	29	15	3075
12285	ENSP00000421405	4	3	26	13	690
12286	ENSP00000429900	1	9	0	0	3396
12287	ENSP00000421326	1	1	0	1	2949
12288	ENSP00000425133	2	5	0	0	3900
12289	ENSP00000420256	7	3	40	6	1071
12290	ENSP00000420610	4	0	23	5	966
12291	ENSP00000421172	1	0	4	0	999
12292	ENSP00000420065	3	2	14	2	729
12293	ENSP00000425394	2	4	0	0	2286
12294	ENSP00000428756	3	1	0	0	1971
12295	ENSP00000420608	3	13	55	25	2988
12296	ENSP00000421489	2	2	20	11	1929
12297	ENSP00000426653	2	4	7	9	1200
12298	ENSP00000427279	4	1	7	6	366
12299	ENSP00000420095	17	10	0	0	3723
12300	ENSP00000420919	0	0	11	4	834
12301	ENSP00000420076	0	1	0	0	198
12302	ENSP00000426159	5	0	2	0	726
12303	ENSP00000427820	4	1	35	20	1614
12304	ENSP00000428518	1	2	35	27	1419
12305	ENSP00000426613	1	3	0	0	1212
12306	ENSP00000423390	16	5	0	0	2745
12307	ENSP00000420315	1	2	17	8	1011
12308	ENSP00000422185	2	16	57	55	3477
12309	ENSP00000420714	0	2	7	4	432
12310	ENSP00000429744	1	1	0	0	1581
12311	ENSP00000424126	2	2	29	28	3054
12312	ENSP00000420357	0	1	7	6	747
12313	ENSP00000421380	0	1	3	7	867
12314	ENSP00000421725	2	5	0	0	1551
12315	ENSP00000428338	1	6	0	0	789
12316	ENSP00000423313	1	4	20	13	1803
12317	ENSP00000424630	2	4	12	5	1356
12318	ENSP00000429243	0	0	0	0	744
12319	ENSP00000420716	1	6	8	3	1320
12320	ENSP00000420443	1	0	6	5	426
12321	ENSP00000420484	0	1	7	1	456
12322	ENSP00000428223	0	2	0	0	522
12323	ENSP00000429344	3	3	25	11	1092
12324	ENSP00000429690	0	1	1	2	243
12325	ENSP00000426455	2	1	0	4	954
12326	ENSP00000428489	3	3	0	0	1005
12327	ENSP00000428184	0	1	0	0	1089
12328	ENSP00000420040	0	1	2	0	855
12329	ENSP00000420270	0	3	0	0	1305
12330	ENSP00000424400	5	2	0	0	927
12331	ENSP00000423014	3	0	16	4	462
12332	ENSP00000429200	1	2	11	17	1203
12333	ENSP00000422168	5	12	0	0	1947
12334	ENSP00000427793	0	2	16	13	2919
12335	ENSP00000426191	7	5	1	0	2073
12336	ENSP00000423567	2	0	18	3	630
12337	ENSP00000425556	5	6	0	0	3528
12338	ENSP00000429562	1	17	45	74	5436
12339	ENSP00000424765	5	4	0	0	2514
12340	ENSP00000427567	9	9	121	59	3453
12341	ENSP00000420333	2	1	0	0	2034
12342	ENSP00000424544	0	3	0	0	1050
12343	ENSP00000423881	3	0	0	0	783
12344	ENSP00000424757	3	7	0	0	3981
12345	ENSP00000420037	0	1	0	0	474
12346	ENSP00000420682	2	1	14	4	1281
12347	ENSP00000428343	1	1	10	4	456
12348	ENSP00000421544	0	0	0	0	558
12349	ENSP00000420588	0	1	14	8	960
12350	ENSP00000428205	1	0	9	13	1173
12351	ENSP00000429323	3	6	0	0	1764
12352	ENSP00000428982	0	2	1	6	849
12353	ENSP00000428402	0	4	7	11	1062
12354	ENSP00000422354	3	5	6	3	1899
12355	ENSP00000422896	0	1	0	0	1374
12356	ENSP00000425631	6	9	0	0	4917
12357	ENSP00000428002	7	1	18	6	477
12358	ENSP00000428426	0	1	1	1	933
12359	ENSP00000428540	1	4	0	0	1068
12360	ENSP00000422554	8	12	87	48	4797
12361	ENSP00000420213	7	36	208	128	7899
12362	ENSP00000428056	1	3	17	17	2292
12363	ENSP00000428281	0	0	0	0	621
12364	ENSP00000421917	5	5	0	0	4617
12365	ENSP00000420659	1	5	60	58	2625
12366	ENSP00000422435	1	15	0	0	2598
12367	ENSP00000427844	2	2	17	2	1389
12368	ENSP00000420617	5	7	30	14	2223
12369	ENSP00000438264	6	7	76	19	1680
12370	ENSP00000435233	0	2	12	16	1410
12371	ENSP00000430276	6	6	0	0	3183
12372	ENSP00000433511	2	3	0	0	2184
12373	ENSP00000432456	0	6	0	0	1353
12374	ENSP00000435506	16	14	74	27	2700
12375	ENSP00000433112	6	4	0	0	1281
12376	ENSP00000437635	8	7	39	24	1995
12377	ENSP00000438024	2	3	12	6	1632
12378	ENSP00000439120	1	5	0	0	1119
12379	ENSP00000435096	0	0	4	3	375
12380	ENSP00000430110	0	0	0	0	1371
12381	ENSP00000435550	8	2	4	1	1629
12382	ENSP00000433769	0	2	0	0	1548
12383	ENSP00000431040	0	1	16	4	726
12384	ENSP00000433138	9	8	1	0	1212
12385	ENSP00000432305	0	0	0	0	453
12386	ENSP00000430128	0	1	3	1	912
12387	ENSP00000437532	4	6	0	0	1230
12388	ENSP00000438468	1	7	0	0	1572
12389	ENSP00000436881	3	3	20	15	1170
12390	ENSP00000437790	3	8	0	0	2514
12391	ENSP00000437968	12	5	124	47	6138
12392	ENSP00000435712	0	6	0	7	1593
12393	ENSP00000437402	0	5	0	0	1302
12394	ENSP00000431391	0	2	0	0	1638
12395	ENSP00000434776	20	13	0	0	3114
12396	ENSP00000430620	3	8	40	13	3636
12397	ENSP00000436152	1	1	0	0	936
12398	ENSP00000432481	1	5	35	19	2220
12399	ENSP00000431926	2	10	10	1	3912
12400	ENSP00000437737	1	6	0	0	1521
12401	ENSP00000430344	2	5	57	38	2355
12402	ENSP00000430075	3	2	67	27	2340
12403	ENSP00000431287	3	3	32	8	720
12404	ENSP00000437489	0	4	12	17	1998
12405	ENSP00000439467	0	2	17	10	1164
12406	ENSP00000436318	2	8	26	10	822
12407	ENSP00000438248	35	30	14	7	969
12408	ENSP00000438804	2	3	0	0	1986
12409	ENSP00000436812	34	41	168	125	20736
12410	ENSP00000435189	0	0	1	4	609
12411	ENSP00000431076	4	2	0	0	1509
12412	ENSP00000430338	1	2	40	13	2985
12413	ENSP00000436713	2	1	0	0	1728
12414	ENSP00000433295	0	1	16	23	1257
12415	ENSP00000432568	7	30	159	127	7170
12416	ENSP00000434442	1	2	0	0	1563
12417	ENSP00000430242	0	1	8	9	2127
12418	ENSP00000432412	1	7	0	0	1650
12419	ENSP00000435460	4	4	0	0	1131
12420	ENSP00000439250	1	2	20	9	1998
12421	ENSP00000436423	10	1	0	0	519
12422	ENSP00000439856	0	9	24	34	2787
12423	ENSP00000435509	1	2	0	0	1164
12424	ENSP00000436455	0	2	1	1	1260
12425	ENSP00000439056	10	10	15	11	2061
12426	ENSP00000435582	8	5	39	15	2706
12427	ENSP00000431876	9	7	9	4	3054
12428	ENSP00000432799	2	1	6	2	780
12429	ENSP00000438886	6	5	22	4	1794
12430	ENSP00000433071	0	9	12	5	1077
12431	ENSP00000433773	12	16	42	27	2412
12432	ENSP00000437940	1	2	30	21	1677
12433	ENSP00000430497	5	17	117	76	10851
12434	ENSP00000436679	0	5	0	0	1872
12435	ENSP00000433312	1	0	0	0	300
12436	ENSP00000435790	0	4	0	0	1638
12437	ENSP00000434552	4	11	78	31	3492
12438	ENSP00000433681	14	11	2	7	4494
12439	ENSP00000438406	1	1	0	0	1278
12440	ENSP00000434034	0	2	25	12	2010
12441	ENSP00000439479	11	18	168	83	9240
12442	ENSP00000431445	0	3	12	6	546
12443	ENSP00000437271	18	14	0	0	5187
12444	ENSP00000430950	4	5	0	0	1260
12445	ENSP00000437590	0	2	10	5	1632
12446	ENSP00000434103	0	1	0	0	936
12447	ENSP00000430711	1	5	10	7	1194
12448	ENSP00000438526	4	0	2	6	1749
12449	ENSP00000435634	11	7	16	5	1794
12450	ENSP00000438483	3	2	0	0	1680
12451	ENSP00000433205	0	0	0	0	4011
12452	ENSP00000438038	5	3	0	0	699
12453	ENSP00000436424	5	3	19	12	933
12454	ENSP00000430886	2	5	0	0	990
12455	ENSP00000435835	2	0	1	1	966
12456	ENSP00000435412	0	4	0	0	2334
12457	ENSP00000431548	2	4	0	0	1278
12458	ENSP00000431603	0	1	0	0	1956
12459	ENSP00000435777	0	1	0	1	453
12460	ENSP00000433001	2	0	3	1	696
12461	ENSP00000438349	0	2	1	0	375
12462	ENSP00000434515	4	5	0	0	1512
12463	ENSP00000434435	16	1	44	14	1833
12464	ENSP00000431813	1	0	12	10	699
12465	ENSP00000431885	17	9	0	0	3579
12466	ENSP00000432651	5	9	31	12	1530
12467	ENSP00000434045	0	2	19	18	1125
12468	ENSP00000436975	10	10	5	2	1893
12469	ENSP00000433277	3	4	0	0	891
12470	ENSP00000436596	0	1	8	9	435
12471	ENSP00000433343	0	1	13	15	1053
12472	ENSP00000435234	15	8	103	40	1488
12473	ENSP00000432770	2	3	0	0	1935
12474	ENSP00000439601	10	14	55	47	3858
12475	ENSP00000433126	1	1	0	0	873
12476	ENSP00000436212	7	5	0	0	1344
12477	ENSP00000432172	6	7	0	0	1875
12478	ENSP00000434480	1	1	1	3	801
12479	ENSP00000436785	1	2	16	5	1194
12480	ENSP00000430236	0	1	11	7	1602
12481	ENSP00000432282	0	2	0	0	615
12482	ENSP00000435954	1	3	6	11	1506
12483	ENSP00000437832	2	3	14	11	1314
12484	ENSP00000434364	6	7	61	49	2649
12485	ENSP00000432973	1	13	1	2	4458
12486	ENSP00000439128	0	0	9	6	291
12487	ENSP00000436552	2	7	68	61	4449
12488	ENSP00000437256	2	10	0	0	5766
12489	ENSP00000433459	3	4	0	0	1074
12490	ENSP00000435421	18	5	46	9	2994
12491	ENSP00000430493	0	1	1	1	1008
12492	ENSP00000433623	2	2	10	16	1812
12493	ENSP00000432648	0	1	3	2	381
12494	ENSP00000434412	0	0	0	0	1254
12495	ENSP00000434279	10	7	4	3	1905
12496	ENSP00000438875	1	2	0	0	1545
12497	ENSP00000436773	11	19	108	69	6705
12498	ENSP00000436047	2	4	0	0	1185
12499	ENSP00000438209	0	1	0	0	1128
12500	ENSP00000438205	4	7	30	20	1293
12501	ENSP00000435565	6	25	0	0	5043
12502	ENSP00000437783	0	1	10	4	1029
12503	ENSP00000430985	3	7	0	0	2181
12504	ENSP00000433488	0	2	7	5	1413
12505	ENSP00000430684	2	8	28	22	2577
12506	ENSP00000430945	3	17	2	4	5310
12507	ENSP00000438863	1	3	0	0	1233
12508	ENSP00000432119	4	2	0	0	1155
12509	ENSP00000435648	0	5	47	31	3210
12510	ENSP00000431512	3	4	0	0	1968
12511	ENSP00000436262	0	4	9	2	1860
12512	ENSP00000437955	1	1	0	0	2814
12513	ENSP00000433664	1	5	14	16	2835
12514	ENSP00000438574	0	4	0	0	2076
12515	ENSP00000437041	6	5	0	0	1008
12516	ENSP00000430031	1	5	34	12	1929
12517	ENSP00000436309	6	6	0	0	2976
12518	ENSP00000437188	10	18	100	58	5262
12519	ENSP00000437360	0	1	2	2	612
12520	ENSP00000430073	4	1	38	11	1308
12521	ENSP00000433847	1	2	0	0	1002
12522	ENSP00000437289	2	3	12	5	963
12523	ENSP00000437775	3	15	0	0	5400
12524	ENSP00000436049	0	0	2	2	1170
12525	ENSP00000437554	7	15	49	30	3633
12526	ENSP00000431284	3	0	1	0	1173
12527	ENSP00000432845	0	0	0	11	2007
12528	ENSP00000433528	6	6	36	15	3411
12529	ENSP00000430100	0	5	21	3	1320
12530	ENSP00000438042	0	2	0	0	1629
12531	ENSP00000433919	0	1	11	6	711
12532	ENSP00000430269	3	6	51	34	1794
12533	ENSP00000432695	7	6	63	34	1362
12534	ENSP00000437468	6	3	10	6	1317
12535	ENSP00000436926	4	14	0	0	3972
12536	ENSP00000438144	1	1	0	0	1056
12537	ENSP00000431012	13	17	0	0	4857
12538	ENSP00000435373	2	2	7	1	1293
12539	ENSP00000432869	2	3	0	0	2298
12540	ENSP00000438388	2	15	0	0	5760
12541	ENSP00000436607	0	0	0	0	555
12542	ENSP00000439427	2	6	0	0	2313
12543	ENSP00000430955	0	2	0	0	2388
12544	ENSP00000431418	2	7	1	0	2388
12545	ENSP00000435210	1	6	2	0	2763
12546	ENSP00000438492	0	3	2	5	942
12547	ENSP00000437738	8	7	2	0	3243
12548	ENSP00000430271	6	0	45	22	1083
12549	ENSP00000438273	8	11	0	0	2130
12550	ENSP00000435466	1	6	17	31	2481
12551	ENSP00000436585	1	2	0	0	921
12552	ENSP00000437957	4	3	0	0	3765
12553	ENSP00000438400	5	6	16	7	711
12554	ENSP00000438748	2	3	51	21	3027
12555	ENSP00000432816	6	2	5	3	810
12556	ENSP00000430432	0	2	1	11	1950
12557	ENSP00000434849	1	1	19	18	1578
12558	ENSP00000437409	0	2	0	0	357
12559	ENSP00000437073	3	19	139	85	6162
12560	ENSP00000439668	3	1	2	1	363
12561	ENSP00000434676	8	6	16	12	1182
12562	ENSP00000430947	4	4	3	3	1530
12563	ENSP00000439287	0	2	0	0	810
12564	ENSP00000433560	1	0	0	0	525
12565	ENSP00000439402	2	4	12	3	1830
12566	ENSP00000438115	0	4	9	6	825
12567	ENSP00000431010	0	1	0	0	1197
12568	ENSP00000432768	4	14	57	50	6162
12569	ENSP00000434995	0	2	0	0	1308
12570	ENSP00000433102	0	3	26	28	2358
12571	ENSP00000430818	2	3	6	4	516
12572	ENSP00000437550	4	11	22	17	3390
12573	ENSP00000434830	4	7	34	10	4749
12574	ENSP00000435365	3	6	32	10	1797
12575	ENSP00000430598	2	0	0	0	219
12576	ENSP00000433209	3	3	17	7	1659
12577	ENSP00000431962	1	3	30	17	2340
12578	ENSP00000436848	2	5	0	0	1047
12579	ENSP00000430025	1	2	0	0	312
12580	ENSP00000434847	6	2	0	0	1059
12581	ENSP00000438244	2	0	7	1	624
12582	ENSP00000433666	3	3	0	0	2910
12583	ENSP00000438553	0	0	3	3	387
12584	ENSP00000431186	0	2	0	0	1671
12585	ENSP00000430241	1	3	21	25	1725
12586	ENSP00000435844	4	2	0	0	852
12587	ENSP00000437464	2	3	0	4	2490
12588	ENSP00000439625	8	11	0	0	3639
12589	ENSP00000438085	3	9	0	0	2232
12590	ENSP00000433490	1	1	0	0	414
12591	ENSP00000434614	1	1	0	0	2523
12592	ENSP00000431840	4	8	0	0	1893
12593	ENSP00000432743	3	2	0	0	372
12594	ENSP00000438547	2	2	0	0	885
12595	ENSP00000439689	4	6	53	30	3810
12596	ENSP00000432692	0	0	9	4	393
12597	ENSP00000438615	3	3	0	0	2235
12598	ENSP00000436836	0	1	31	12	825
12599	ENSP00000434516	1	0	3	1	1947
12600	ENSP00000434729	0	0	0	0	807
12601	ENSP00000431376	0	0	6	1	864
12602	ENSP00000430918	0	1	10	6	339
12603	ENSP00000438677	6	9	12	3	1566
12604	ENSP00000433427	0	2	3	1	717
12605	ENSP00000434727	23	12	141	69	5649
12606	ENSP00000435299	4	0	1	0	1293
12607	ENSP00000430325	1	1	0	0	870
12608	ENSP00000438788	7	14	15	8	5472
12609	ENSP00000438455	0	0	0	0	294
12610	ENSP00000435289	0	0	4	8	723
12611	ENSP00000439068	0	0	0	0	681
12612	ENSP00000430237	0	4	0	0	1683
12613	ENSP00000438040	5	4	0	0	1323
12614	ENSP00000438689	6	4	35	22	2076
12615	ENSP00000434887	3	10	0	0	2229
12616	ENSP00000434602	5	2	26	7	732
12617	ENSP00000431984	8	11	0	0	2304
12618	ENSP00000433933	0	0	0	0	1554
12619	ENSP00000436864	0	2	0	0	1545
12620	ENSP00000435637	7	6	0	0	3300
12621	ENSP00000436005	0	2	5	8	843
12622	ENSP00000437849	7	25	0	0	4926
12623	ENSP00000445162	2	3	0	0	924
12624	ENSP00000440440	7	2	33	16	3834
12625	ENSP00000443411	7	2	32	16	1023
12626	ENSP00000441755	10	6	8	3	1905
12627	ENSP00000449884	2	2	9	1	507
12628	ENSP00000445905	0	11	0	0	2442
12629	ENSP00000441235	8	4	55	17	2292
12630	ENSP00000447297	0	0	0	0	1608
12631	ENSP00000442477	4	3	36	21	1515
12632	ENSP00000445247	2	1	0	0	1068
12633	ENSP00000440502	5	9	0	0	2271
12634	ENSP00000447053	0	1	0	0	747
12635	ENSP00000441858	11	26	0	0	9237
12636	ENSP00000449079	0	5	20	14	948
12637	ENSP00000444408	1	7	32	15	1668
12638	ENSP00000446917	2	6	0	0	2073
12639	ENSP00000442521	2	2	0	0	561
12640	ENSP00000449428	1	3	0	0	1197
12641	ENSP00000441000	5	6	3	4	3387
12642	ENSP00000446205	4	1	1	2	798
12643	ENSP00000444743	12	8	0	0	4530
12644	ENSP00000442837	0	1	13	11	477
12645	ENSP00000449381	0	2	0	0	1575
12646	ENSP00000440896	1	5	18	8	1812
12647	ENSP00000447006	2	16	20	13	3144
12648	ENSP00000440509	2	1	25	3	486
12649	ENSP00000444425	10	17	0	0	2718
12650	ENSP00000443631	4	20	0	0	3702
12651	ENSP00000447173	0	4	2	0	1524
12652	ENSP00000449241	4	7	0	0	3582
12653	ENSP00000441600	5	3	36	12	1128
12654	ENSP00000442157	0	3	11	8	846
12655	ENSP00000443926	0	4	0	0	1761
12656	ENSP00000448054	0	1	9	8	978
12657	ENSP00000449396	0	14	7	1	3795
12658	ENSP00000445806	4	5	0	0	1368
12659	ENSP00000441802	3	8	0	0	4440
12660	ENSP00000446058	0	4	23	11	1020
12661	ENSP00000442515	3	6	0	0	1317
12662	ENSP00000448248	7	2	31	8	1074
12663	ENSP00000441065	3	2	0	0	1500
12664	ENSP00000442793	5	4	21	12	777
12665	ENSP00000448310	1	5	23	28	1527
12666	ENSP00000444537	1	1	0	0	900
12667	ENSP00000440556	1	5	0	0	2736
12668	ENSP00000447488	0	0	2	2	699
12669	ENSP00000440765	1	3	0	0	927
12670	ENSP00000441685	0	0	17	6	816
12671	ENSP00000444211	5	6	0	0	1521
12672	ENSP00000447057	0	0	19	6	678
12673	ENSP00000446688	3	4	18	5	1296
12674	ENSP00000449270	0	1	2	1	636
12675	ENSP00000442954	10	25	0	0	7302
12676	ENSP00000441641	6	4	0	0	1758
12677	ENSP00000442688	5	4	4	2	1728
12678	ENSP00000442973	0	5	32	24	1365
12679	ENSP00000444339	9	5	0	0	1593
12680	ENSP00000440246	2	2	0	0	1812
12681	ENSP00000443900	3	0	5	1	435
12682	ENSP00000445340	2	7	23	13	1833
12683	ENSP00000444896	21	10	101	31	3480
12684	ENSP00000448696	0	1	0	0	1254
12685	ENSP00000442068	2	0	0	0	804
12686	ENSP00000445786	0	1	12	4	417
12687	ENSP00000440038	3	3	12	4	1143
12688	ENSP00000440674	3	13	0	0	3063
12689	ENSP00000442336	5	9	28	20	3054
12690	ENSP00000442464	2	6	5	3	1344
12691	ENSP00000442050	0	4	0	0	1323
12692	ENSP00000446101	8	5	0	0	1869
12693	ENSP00000449960	2	4	0	0	2160
12694	ENSP00000443988	0	4	4	6	1293
12695	ENSP00000441765	0	1	0	0	708
12696	ENSP00000440045	1	6	0	0	3162
12697	ENSP00000449535	3	10	18	29	2058
12698	ENSP00000441953	2	0	0	0	1308
12699	ENSP00000441140	16	6	0	0	3741
12700	ENSP00000444810	1	0	21	10	1371
12701	ENSP00000440288	0	12	0	0	2298
12702	ENSP00000441949	4	3	26	11	954
12703	ENSP00000441726	8	2	0	0	1677
12704	ENSP00000446184	10	13	94	67	4101
12705	ENSP00000444889	0	5	12	3	3927
12706	ENSP00000446278	2	10	26	17	1110
12707	ENSP00000442656	0	7	0	0	1638
12708	ENSP00000446830	4	3	36	13	1023
12709	ENSP00000448165	7	6	55	16	3744
12710	ENSP00000442699	1	1	8	8	2607
12711	ENSP00000445626	2	4	0	0	1767
12712	ENSP00000446224	2	2	0	0	1266
12713	ENSP00000444171	2	5	62	37	1866
12714	ENSP00000445306	7	7	0	0	3231
12715	ENSP00000441875	0	3	0	0	897
12716	ENSP00000441283	0	1	6	1	690
12717	ENSP00000443551	2	4	0	0	1368
12718	ENSP00000442224	0	3	3	3	891
12719	ENSP00000440077	0	5	1	3	1929
12720	ENSP00000442478	3	5	18	17	1194
12721	ENSP00000443216	0	2	2	1	339
12722	ENSP00000442008	0	10	0	0	2805
12723	ENSP00000444201	2	3	0	0	2076
12724	ENSP00000447730	1	0	0	0	714
12725	ENSP00000443654	1	7	14	3	1338
12726	ENSP00000441158	11	9	10	3	5268
12727	ENSP00000440704	7	3	0	0	1686
12728	ENSP00000444788	1	4	19	9	1218
12729	ENSP00000445868	0	0	7	7	714
12730	ENSP00000441381	27	4	61	38	3675
12731	ENSP00000446828	0	1	0	0	1167
12732	ENSP00000440850	6	7	25	7	1968
12733	ENSP00000443256	1	5	0	0	1053
12734	ENSP00000440826	3	4	0	0	2463
12735	ENSP00000443176	0	4	0	0	1728
12736	ENSP00000445508	1	3	3	1	2265
12737	ENSP00000444029	12	11	1	4	4518
12738	ENSP00000448182	2	3	26	18	2139
12739	ENSP00000440905	3	1	0	0	1416
12740	ENSP00000442400	2	5	16	12	720
12741	ENSP00000441838	4	5	2	1	1944
12742	ENSP00000449751	0	0	1	2	612
12743	ENSP00000446093	11	21	0	0	3252
12744	ENSP00000440185	5	4	0	0	762
12745	ENSP00000449089	0	4	0	0	2406
12746	ENSP00000440945	0	5	0	0	1272
12747	ENSP00000440864	5	7	1	1	1956
12748	ENSP00000448059	1	2	45	21	1401
12749	ENSP00000443432	5	3	38	12	1275
12750	ENSP00000441954	0	0	3	2	1395
12751	ENSP00000446280	19	21	131	94	5661
12752	ENSP00000447300	0	2	1	0	1437
12753	ENSP00000442563	3	4	37	8	1455
12754	ENSP00000449629	2	2	29	28	3744
12755	ENSP00000444278	1	2	0	0	654
12756	ENSP00000440498	0	2	5	7	1284
12757	ENSP00000448517	1	3	14	6	1389
12758	ENSP00000443291	2	4	18	16	1572
12759	ENSP00000449404	1	2	0	0	1533
12760	ENSP00000440207	3	8	0	0	3009
12761	ENSP00000448035	5	4	0	0	2808
12762	ENSP00000440847	4	3	0	0	2163
12763	ENSP00000445920	2	4	27	12	750
12764	ENSP00000448955	2	8	0	0	2082
12765	ENSP00000441410	8	3	38	15	2520
12766	ENSP00000441930	2	3	0	0	642
12767	ENSP00000441823	4	18	3	4	4029
12768	ENSP00000447731	3	2	0	0	1326
12769	ENSP00000445001	1	2	29	34	2145
12770	ENSP00000448665	1	4	0	0	576
12771	ENSP00000442736	6	20	60	47	5796
12772	ENSP00000445043	3	35	0	0	9291
12773	ENSP00000442573	0	7	0	0	1953
12774	ENSP00000442439	2	0	11	9	744
12775	ENSP00000442318	0	10	25	27	3741
12776	ENSP00000448012	18	19	0	0	7452
12777	ENSP00000440331	1	2	0	0	594
12778	ENSP00000448073	0	11	49	27	2727
12779	ENSP00000444149	1	3	0	0	2499
12780	ENSP00000443985	0	4	17	12	3114
12781	ENSP00000440504	1	3	0	0	2232
12782	ENSP00000445831	0	1	0	0	486
12783	ENSP00000448785	3	4	9	4	732
12784	ENSP00000443495	1	12	2	15	2742
12785	ENSP00000448753	1	2	22	12	2730
12786	ENSP00000441032	4	8	0	0	2622
12787	ENSP00000442397	3	6	43	44	1800
12788	ENSP00000441214	11	13	0	0	3393
12789	ENSP00000440832	0	1	3	3	786
12790	ENSP00000447149	1	4	0	0	1536
12791	ENSP00000446880	11	22	5	7	5736
12792	ENSP00000441832	6	9	21	19	1245
12793	ENSP00000440984	2	9	0	0	3333
12794	ENSP00000440365	0	2	0	0	1053
12795	ENSP00000446680	1	3	21	16	912
12796	ENSP00000440100	0	9	0	0	3162
12797	ENSP00000448387	0	9	4	8	2031
12798	ENSP00000446335	0	1	4	16	1341
12799	ENSP00000444935	0	2	0	0	816
12800	ENSP00000443021	0	3	0	0	1113
12801	ENSP00000444357	0	5	0	0	1050
12802	ENSP00000448228	4	2	13	4	1635
12803	ENSP00000441927	1	3	8	8	1767
12804	ENSP00000440428	1	1	0	0	657
12805	ENSP00000449137	0	1	7	4	1074
12806	ENSP00000446054	1	2	2	0	333
