Query	pongo_abelii	pan_troglodytes	pan_paniscus	gorilla_gorilla
ENSP00000370257	NA	NA	NA	NA
ENSP00000334452	NA	ENSPTRP00000036244	ENSPPAP00000000767	ENSGGOP00000025161
ENSP00000466639	ENSPPYP00000010586	NA	NA	NA
ENSP00000370252	NA	NA	NA	NA
ENSP00000370253	ENSPPYP00000020666	ENSPTRP00000081164	ENSPPAP00000008388	ENSGGOP00000033683
ENSP00000492806	NA	NA	NA	NA
ENSP00000427715	NA	NA	NA	NA
ENSP00000436247	NA	NA	NA	NA
ENSP00000413485	NA	NA	NA	NA
ENSP00000413483	NA	NA	NA	NA
ENSP00000485034	NA	NA	NA	NA
ENSP00000229195	ENSPPYP00000005430	ENSPTRP00000057878	ENSPPAP00000039832	ENSGGOP00000028313
ENSP00000402979	NA	NA	NA	NA
ENSP00000402974	NA	NA	NA	NA
ENSP00000402977	NA	NA	NA	NA
ENSP00000402971	NA	NA	NA	NA
ENSP00000402970	NA	NA	NA	NA
ENSP00000402972	NA	NA	NA	NA
ENSP00000430475	NA	NA	NA	NA
ENSP00000396693	NA	NA	NA	NA
ENSP00000396695	NA	NA	NA	NA
ENSP00000430474	NA	NA	NA	NA
ENSP00000396699	NA	NA	NA	NA
ENSP00000490237	NA	NA	NA	NA
ENSP00000490236	NA	NA	NA	NA
ENSP00000429506	NA	NA	NA	NA
ENSP00000343717	NA	NA	NA	NA
ENSP00000490231	NA	NA	NA	NA
ENSP00000424156	NA	NA	NA	NA
ENSP00000317234	NA	NA	NA	NA
ENSP00000430473	NA	NA	NA	NA
ENSP00000317232	ENSPPYP00000009454	ENSPTRP00000015638	ENSPPAP00000011367	ENSGGOP00000009877
ENSP00000216267	NA	NA	NA	NA
ENSP00000430472	NA	NA	NA	NA
ENSP00000322909	NA	NA	NA	NA
ENSP00000437333	NA	NA	NA	NA
ENSP00000437332	NA	NA	NA	NA
ENSP00000437331	NA	NA	NA	NA
ENSP00000437330	NA	NA	NA	NA
ENSP00000437337	NA	NA	NA	NA
ENSP00000437335	NA	NA	NA	NA
ENSP00000437334	NA	NA	NA	NA
ENSP00000430479	NA	NA	NA	NA
ENSP00000437339	NA	NA	NA	NA
ENSP00000437338	NA	NA	NA	NA
ENSP00000430478	NA	NA	NA	NA
ENSP00000361447	NA	NA	NA	NA
ENSP00000360498	ENSPPYP00000022236	ENSPTRP00000048607	NA	ENSGGOP00000006244
ENSP00000360497	ENSPPYP00000023143	ENSPTRP00000038271	ENSPPAP00000002095	ENSGGOP00000002287
ENSP00000323050	NA	NA	NA	NA
ENSP00000360493	ENSPPYP00000018641	ENSPTRP00000065999	ENSPPAP00000026684	ENSGGOP00000049836
ENSP00000337180	NA	ENSPTRP00000035031	ENSPPAP00000009850	ENSGGOP00000010896
ENSP00000360491	NA	NA	NA	NA
ENSP00000360490	NA	NA	NA	NA
ENSP00000320509	ENSPPYP00000016709	ENSPTRP00000091659	ENSPPAP00000031843	ENSGGOP00000011973
ENSP00000483876	NA	NA	NA	NA
ENSP00000483873	NA	NA	NA	NA
ENSP00000483872	ENSPPYP00000020185	NA	ENSPPAP00000013357	ENSGGOP00000024757
ENSP00000483871	NA	NA	NA	NA
ENSP00000483870	NA	NA	NA	NA
ENSP00000320503	NA	NA	NA	NA
ENSP00000483879	ENSPPYP00000020530	ENSPTRP00000054982	ENSPPAP00000027975	ENSGGOP00000038724
ENSP00000367157	NA	ENSPTRP00000053040	ENSPPAP00000003262	ENSGGOP00000008108
ENSP00000367154	ENSPPYP00000024246	ENSPTRP00000003935	ENSPPAP00000000284	ENSGGOP00000021650
ENSP00000367152	NA	NA	NA	NA
ENSP00000367151	ENSPPYP00000023579	ENSPTRP00000053479	ENSPPAP00000026843	ENSGGOP00000049406
ENSP00000446720	NA	NA	NA	NA
ENSP00000446721	NA	NA	NA	NA
ENSP00000446722	NA	NA	NA	NA
ENSP00000446723	NA	NA	NA	NA
ENSP00000446724	NA	NA	NA	NA
ENSP00000446726	NA	NA	NA	NA
ENSP00000446727	NA	NA	NA	NA
ENSP00000446729	NA	NA	NA	NA
ENSP00000384744	ENSPPYP00000012977	ENSPTRP00000081433	ENSPPAP00000009038	ENSGGOP00000000838
ENSP00000376606	NA	NA	NA	NA
ENSP00000439272	NA	NA	NA	NA
ENSP00000362653	NA	NA	NA	NA
ENSP00000438021	NA	NA	NA	NA
ENSP00000362657	NA	NA	NA	NA
ENSP00000362656	ENSPPYP00000021969	ENSPTRP00000036510	ENSPPAP00000032967	ENSGGOP00000004046
ENSP00000362655	NA	NA	NA	NA
ENSP00000316543	ENSPPYP00000014635	ENSPTRP00000048840	ENSPPAP00000006126	ENSGGOP00000016008
ENSP00000362659	NA	NA	NA	NA
ENSP00000362658	NA	NA	NA	NA
ENSP00000216264	ENSPPYP00000013338	ENSPTRP00000087585	ENSPPAP00000031863	ENSGGOP00000003670
ENSP00000388415	NA	NA	NA	NA
ENSP00000388413	NA	NA	NA	NA
ENSP00000313070	NA	NA	NA	NA
ENSP00000405405	ENSPPYP00000015159	ENSPTRP00000055318	ENSPPAP00000037686	ENSGGOP00000043392
ENSP00000405406	NA	NA	NA	NA
ENSP00000405409	NA	NA	NA	NA
ENSP00000313079	ENSPPYP00000005953	ENSPTRP00000087046	ENSPPAP00000018167	ENSGGOP00000023878
ENSP00000496954	NA	NA	NA	NA
ENSP00000496955	NA	NA	NA	NA
ENSP00000443917	NA	NA	NA	NA
ENSP00000348902	NA	NA	NA	NA
ENSP00000348901	NA	NA	NA	NA
ENSP00000348904	NA	NA	NA	NA
ENSP00000496950	NA	NA	NA	NA
ENSP00000412120	NA	NA	NA	NA
ENSP00000301761	ENSPPYP00000003677	ENSPTRP00000006437	ENSPPAP00000041154	ENSGGOP00000018243
ENSP00000338885	ENSPPYP00000004534	ENSPTRP00000064504	ENSPPAP00000005868	ENSGGOP00000007902
ENSP00000394458	NA	NA	NA	NA
ENSP00000438683	NA	NA	NA	NA
ENSP00000394450	NA	NA	NA	NA
ENSP00000394452	NA	NA	NA	NA
ENSP00000394453	NA	NA	NA	NA
ENSP00000394455	NA	NA	NA	NA
ENSP00000438689	ENSPPYP00000008886	ENSPTRP00000068330	ENSPPAP00000034302	ENSGGOP00000006616
ENSP00000479502	NA	NA	NA	NA
ENSP00000373846	NA	NA	NA	NA
ENSP00000373847	NA	NA	NA	NA
ENSP00000439371	NA	NA	NA	NA
ENSP00000062104	ENSPPYP00000012272	ENSPTRP00000023139	ENSPPAP00000038214	ENSGGOP00000004518
ENSP00000439372	NA	NA	NA	NA
ENSP00000439374	NA	NA	NA	NA
ENSP00000439377	NA	NA	NA	NA
ENSP00000439376	NA	NA	NA	NA
ENSP00000439378	NA	ENSPTRP00000043819	ENSPPAP00000022300	ENSGGOP00000028089
ENSP00000419856	NA	NA	NA	NA
ENSP00000442725	NA	NA	NA	NA
ENSP00000419854	NA	NA	NA	NA
ENSP00000419855	NA	NA	NA	NA
ENSP00000413836	NA	NA	NA	NA
ENSP00000419853	NA	NA	NA	NA
ENSP00000442722	NA	NA	NA	NA
ENSP00000419851	ENSPPYP00000015909	ENSPTRP00000026780	ENSPPAP00000040323	ENSGGOP00000016670
ENSP00000413838	NA	NA	NA	NA
ENSP00000442729	NA	NA	NA	NA
ENSP00000419858	NA	NA	NA	NA
ENSP00000419859	NA	NA	NA	NA
ENSP00000404758	NA	NA	NA	NA
ENSP00000404756	NA	NA	NA	NA
ENSP00000404755	NA	NA	NA	NA
ENSP00000404754	NA	NA	NA	NA
ENSP00000404753	NA	NA	NA	NA
ENSP00000404752	NA	NA	NA	NA
ENSP00000404750	NA	NA	NA	NA
ENSP00000425802	NA	NA	NA	NA
ENSP00000425803	NA	NA	NA	NA
ENSP00000293745	ENSPPYP00000005193	ENSPTRP00000008496	ENSPPAP00000043183	ENSGGOP00000024826
ENSP00000425806	NA	NA	NA	NA
ENSP00000440768	NA	NA	NA	NA
ENSP00000440769	NA	NA	NA	NA
ENSP00000440764	NA	NA	NA	NA
ENSP00000440765	ENSPPYP00000007831	ENSPTRP00000057374	ENSPPAP00000027656	ENSGGOP00000023420
ENSP00000440760	NA	NA	NA	NA
ENSP00000440761	NA	NA	NA	NA
ENSP00000470935	NA	NA	NA	NA
ENSP00000231121	ENSPPYP00000017877	ENSPTRP00000029803	ENSPPAP00000019364	ENSGGOP00000004226
ENSP00000341419	NA	NA	NA	NA
ENSP00000347712	ENSPPYP00000007405	ENSPTRP00000051450	NA	ENSGGOP00000021766
ENSP00000393106	NA	NA	NA	NA
ENSP00000243082	NA	NA	NA	NA
ENSP00000393104	NA	NA	NA	NA
ENSP00000254730	ENSPPYP00000015028	ENSPTRP00000026455	ENSPPAP00000015602	ENSGGOP00000001427
ENSP00000393100	NA	NA	NA	NA
ENSP00000416898	NA	NA	NA	NA
ENSP00000393108	NA	NA	NA	NA
ENSP00000384746	NA	NA	NA	NA
ENSP00000392852	NA	NA	NA	NA
ENSP00000392853	NA	NA	NA	NA
ENSP00000392850	NA	NA	NA	NA
ENSP00000245865	NA	NA	NA	NA
ENSP00000392854	NA	NA	NA	NA
ENSP00000392855	NA	NA	NA	NA
ENSP00000450312	NA	NA	NA	NA
ENSP00000407462	NA	NA	NA	NA
ENSP00000450310	ENSPPYP00000005250	ENSPTRP00000008575	ENSPPAP00000001694	ENSGGOP00000002617
ENSP00000450311	NA	NA	NA	NA
ENSP00000325065	NA	ENSPTRP00000006258	ENSPPAP00000017810	NA
ENSP00000450317	NA	NA	NA	NA
ENSP00000450315	NA	NA	NA	NA
ENSP00000252771	NA	NA	NA	NA
ENSP00000263328	NA	NA	NA	NA
ENSP00000495638	NA	NA	NA	NA
ENSP00000263321	ENSPPYP00000004295	ENSPTRP00000007149	ENSPPAP00000011470	ENSGGOP00000008910
ENSP00000495639	NA	NA	NA	NA
ENSP00000263327	NA	NA	NA	NA
ENSP00000263326	ENSPPYP00000013574	NA	NA	NA
ENSP00000415290	NA	NA	NA	NA
ENSP00000415292	NA	NA	NA	NA
ENSP00000415293	NA	NA	NA	NA
ENSP00000407463	NA	NA	NA	NA
ENSP00000415299	ENSPPYP00000021379	ENSPTRP00000080462	ENSPPAP00000022394	ENSGGOP00000010989
ENSP00000351039	NA	NA	NA	NA
ENSP00000489939	NA	ENSPTRP00000072461	NA	ENSGGOP00000031821
ENSP00000416929	NA	NA	NA	NA
ENSP00000318165	ENSPPYP00000005356	ENSPTRP00000082230	ENSPPAP00000007208	ENSGGOP00000039249
ENSP00000300576	NA	NA	NA	NA
ENSP00000495632	NA	NA	NA	NA
ENSP00000300574	ENSPPYP00000008754	ENSPTRP00000083173	ENSPPAP00000013691	ENSGGOP00000006608
ENSP00000300575	ENSPPYP00000008193	ENSPTRP00000013646	ENSPPAP00000027746	ENSGGOP00000011729
ENSP00000416926	NA	NA	NA	NA
ENSP00000300571	ENSPPYP00000008087	ENSPTRP00000073795	ENSPPAP00000009613	ENSGGOP00000042900
ENSP00000367966	NA	NA	NA	NA
ENSP00000367967	ENSPPYP00000005449	ENSPTRP00000078126	ENSPPAP00000009074	ENSGGOP00000001007
ENSP00000367965	NA	NA	ENSPPAP00000007697	ENSGGOP00000041519
ENSP00000367963	NA	NA	NA	NA
ENSP00000011473	ENSPPYP00000020485	NA	ENSPPAP00000022001	ENSGGOP00000006356
ENSP00000466016	NA	NA	NA	NA
ENSP00000241124	NA	NA	NA	NA
ENSP00000489930	NA	NA	NA	NA
ENSP00000410516	NA	NA	NA	NA
ENSP00000410510	NA	NA	NA	NA
ENSP00000345102	ENSPPYP00000010488	ENSPTRP00000017392	ENSPPAP00000002520	ENSGGOP00000024750
ENSP00000410512	NA	NA	NA	NA
ENSP00000410513	NA	NA	NA	NA
ENSP00000454549	NA	NA	NA	NA
ENSP00000454548	NA	NA	NA	NA
ENSP00000295379	ENSPPYP00000013766	ENSPTRP00000078228	ENSPPAP00000037922	ENSGGOP00000033898
ENSP00000454543	NA	NA	NA	NA
ENSP00000454541	NA	NA	NA	NA
ENSP00000454547	NA	NA	NA	NA
ENSP00000454546	NA	NA	NA	NA
ENSP00000454545	NA	ENSPTRP00000080207	ENSPPAP00000034595	ENSGGOP00000050196
ENSP00000454544	NA	NA	NA	NA
ENSP00000484935	NA	NA	NA	NA
ENSP00000471080	NA	NA	NA	NA
ENSP00000484931	NA	NA	NA	NA
ENSP00000484930	NA	NA	NA	NA
ENSP00000471303	NA	NA	NA	NA
ENSP00000400124	NA	NA	NA	NA
ENSP00000400126	NA	NA	NA	NA
ENSP00000400127	NA	NA	NA	NA
ENSP00000400128	NA	NA	NA	NA
ENSP00000222968	ENSPPYP00000019468	ENSPTRP00000061241	ENSPPAP00000016517	ENSGGOP00000022893
ENSP00000222969	NA	NA	NA	NA
ENSP00000221431	NA	NA	NA	NA
ENSP00000466010	ENSPPYP00000010457	ENSPTRP00000017340	ENSPPAP00000034972	ENSGGOP00000047131
ENSP00000348129	ENSPPYP00000011001	ENSPTRP00000018496	ENSPPAP00000020321	ENSGGOP00000009719
ENSP00000348128	ENSPPYP00000002541	ENSPTRP00000004060	ENSPPAP00000037030	ENSGGOP00000017756
ENSP00000340736	ENSPPYP00000023527	ENSPTRP00000082136	ENSPPAP00000020372	ENSGGOP00000046151
ENSP00000340737	NA	NA	NA	NA
ENSP00000351691	NA	NA	NA	NA
ENSP00000380648	NA	NA	NA	NA
ENSP00000351695	NA	NA	NA	NA
ENSP00000351697	ENSPPYP00000018949	ENSPTRP00000031609	ENSPPAP00000023223	ENSGGOP00000007963
ENSP00000380649	NA	NA	NA	NA
ENSP00000472041	NA	NA	NA	NA
ENSP00000472046	NA	NA	NA	NA
ENSP00000466011	NA	NA	NA	NA
ENSP00000465415	NA	NA	NA	NA
ENSP00000465414	NA	NA	NA	NA
ENSP00000421611	NA	NA	NA	NA
ENSP00000465416	NA	NA	NA	NA
ENSP00000431641	NA	NA	NA	NA
ENSP00000421616	NA	NA	NA	NA
ENSP00000350342	NA	NA	NA	NA
ENSP00000465412	NA	NA	NA	NA
ENSP00000421618	NA	NA	NA	NA
ENSP00000350348	ENSPPYP00000015309	ENSPTRP00000025130	ENSPPAP00000015774	ENSGGOP00000028620
ENSP00000350349	NA	NA	NA	NA
ENSP00000352444	ENSPPYP00000003268	ENSPTRP00000004176	ENSPPAP00000013329	ENSGGOP00000011942
ENSP00000491886	NA	NA	NA	NA
ENSP00000491880	NA	NA	NA	NA
ENSP00000491883	NA	NA	NA	NA
ENSP00000491882	NA	NA	NA	NA
ENSP00000472048	NA	NA	NA	NA
ENSP00000371835	ENSPPYP00000012149	ENSPTRP00000022490	ENSPPAP00000029656	ENSGGOP00000039439
ENSP00000371832	NA	NA	NA	NA
ENSP00000371830	NA	NA	NA	NA
ENSP00000371838	NA	NA	NA	NA
ENSP00000433851	NA	NA	NA	NA
ENSP00000452199	NA	NA	NA	NA
ENSP00000466659	NA	NA	NA	NA
ENSP00000326199	NA	NA	NA	NA
ENSP00000407475	NA	NA	NA	NA
ENSP00000433208	NA	NA	NA	NA
ENSP00000407473	NA	NA	NA	NA
ENSP00000407471	NA	NA	NA	NA
ENSP00000449826	NA	NA	NA	NA
ENSP00000497678	NA	NA	NA	NA
ENSP00000449824	NA	NA	NA	NA
ENSP00000449825	NA	NA	NA	NA
ENSP00000304987	ENSPPYP00000015787	ENSPTRP00000026552	ENSPPAP00000034758	ENSGGOP00000003918
ENSP00000304985	NA	NA	NA	NA
ENSP00000449821	NA	NA	NA	NA
ENSP00000449829	NA	NA	NA	NA
ENSP00000349658	ENSPPYP00000013233	ENSPTRP00000024836	ENSPPAP00000028520	NA
ENSP00000349654	NA	NA	NA	NA
ENSP00000465917	NA	NA	NA	NA
ENSP00000305055	NA	ENSPTRP00000036300	ENSPPAP00000001783	ENSGGOP00000005068
ENSP00000483685	NA	NA	NA	NA
ENSP00000483686	ENSPPYP00000023380	ENSPTRP00000038687	ENSPPAP00000014027	ENSGGOP00000004794
ENSP00000483687	NA	NA	NA	NA
ENSP00000483680	NA	NA	NA	NA
ENSP00000465831	NA	NA	NA	NA
ENSP00000483682	NA	NA	NA	NA
ENSP00000483688	ENSPPYP00000009557	ENSPTRP00000069562	ENSPPAP00000038563	ENSGGOP00000006913
ENSP00000483689	NA	NA	NA	NA
ENSP00000493257	NA	NA	NA	NA
ENSP00000357693	ENSPPYP00000000943	ENSPTRP00000044185	ENSPPAP00000038933	ENSGGOP00000035720
ENSP00000357692	NA	NA	NA	NA
ENSP00000357691	ENSPPYP00000023894	ENSPTRP00000043054	ENSPPAP00000025514	ENSGGOP00000016496
ENSP00000357690	NA	NA	NA	NA
ENSP00000357697	ENSPPYP00000000944	ENSPTRP00000051744	ENSPPAP00000023730	ENSGGOP00000020941
ENSP00000357696	NA	NA	NA	NA
ENSP00000357695	NA	NA	NA	NA
ENSP00000497671	NA	NA	NA	NA
ENSP00000357699	NA	NA	NA	NA
ENSP00000357698	NA	NA	NA	NA
ENSP00000497672	NA	NA	NA	NA
ENSP00000497673	NA	NA	NA	NA
ENSP00000384239	NA	NA	NA	NA
ENSP00000384238	NA	NA	NA	NA
ENSP00000494708	NA	ENSPTRP00000054849	ENSPPAP00000013007	NA
ENSP00000384235	NA	NA	NA	NA
ENSP00000384234	NA	NA	NA	NA
ENSP00000384237	NA	NA	NA	NA
ENSP00000384231	NA	NA	NA	NA
ENSP00000489175	NA	NA	NA	NA
ENSP00000346389	NA	NA	NA	NA
ENSP00000493623	NA	NA	NA	NA
ENSP00000445298	NA	NA	NA	NA
ENSP00000395195	NA	NA	NA	NA
ENSP00000493627	NA	NA	NA	NA
ENSP00000377051	NA	NA	NA	NA
ENSP00000395191	NA	NA	NA	NA
ENSP00000433643	NA	NA	NA	NA
ENSP00000493629	NA	NA	NA	NA
ENSP00000465838	NA	NA	NA	NA
ENSP00000395198	NA	NA	NA	NA
ENSP00000494938	NA	NA	NA	NA
ENSP00000494939	NA	NA	NA	NA
ENSP00000494936	NA	NA	NA	NA
ENSP00000494937	NA	NA	NA	NA
ENSP00000494934	NA	NA	NA	NA
ENSP00000494935	NA	NA	NA	NA
ENSP00000494932	NA	NA	NA	NA
ENSP00000430950	ENSPPYP00000020785	ENSPTRP00000034569	ENSPPAP00000011852	ENSGGOP00000028211
ENSP00000494930	NA	NA	NA	NA
ENSP00000393934	NA	NA	NA	NA
ENSP00000486309	NA	NA	NA	NA
ENSP00000393932	NA	NA	NA	NA
ENSP00000393930	NA	NA	NA	NA
ENSP00000393931	NA	NA	NA	NA
ENSP00000486301	NA	NA	NA	NA
ENSP00000486306	NA	NA	NA	NA
ENSP00000452192	NA	NA	NA	NA
ENSP00000486304	NA	NA	NA	NA
ENSP00000463782	NA	NA	NA	NA
ENSP00000485659	ENSPPYP00000004677	ENSPTRP00000074125	ENSPPAP00000022348	NA
ENSP00000458106	NA	NA	NA	NA
ENSP00000458105	NA	NA	NA	NA
ENSP00000458104	NA	NA	NA	NA
ENSP00000458103	NA	NA	NA	NA
ENSP00000458102	NA	NA	NA	NA
ENSP00000458101	NA	NA	NA	NA
ENSP00000491545	NA	NA	NA	NA
ENSP00000489177	NA	NA	NA	NA
ENSP00000485653	NA	NA	NA	NA
ENSP00000485655	NA	NA	NA	NA
ENSP00000431706	NA	NA	NA	NA
ENSP00000485657	NA	NA	NA	NA
ENSP00000485656	NA	NA	NA	NA
ENSP00000424733	NA	NA	NA	NA
ENSP00000424731	NA	NA	NA	NA
ENSP00000431707	NA	NA	NA	NA
ENSP00000424737	NA	ENSPTRP00000028129	ENSPPAP00000000731	ENSGGOP00000024725
ENSP00000424735	NA	NA	NA	NA
ENSP00000424734	NA	NA	NA	NA
ENSP00000431700	NA	NA	NA	NA
ENSP00000424739	NA	NA	NA	NA
ENSP00000424738	NA	NA	NA	NA
ENSP00000430958	NA	NA	NA	NA
ENSP00000431701	NA	NA	NA	NA
ENSP00000459852	NA	NA	NA	NA
ENSP00000428430	NA	NA	NA	NA
ENSP00000459850	NA	NA	NA	NA
ENSP00000459851	NA	NA	NA	NA
ENSP00000459857	NA	NA	NA	NA
ENSP00000331849	ENSPPYP00000010527	ENSPTRP00000017464	ENSPPAP00000039423	ENSGGOP00000014361
ENSP00000422418	NA	NA	NA	NA
ENSP00000482151	NA	NA	NA	NA
ENSP00000489300	NA	NA	NA	NA
ENSP00000482157	NA	NA	NA	NA
ENSP00000482155	NA	NA	NA	NA
ENSP00000422419	NA	NA	NA	NA
ENSP00000428434	NA	NA	NA	NA
ENSP00000482158	NA	NA	NA	NA
ENSP00000420487	NA	NA	NA	NA
ENSP00000428435	NA	NA	NA	NA
ENSP00000462436	NA	NA	NA	NA
ENSP00000302918	NA	ENSPTRP00000005678	ENSPPAP00000009835	ENSGGOP00000020865
ENSP00000473389	NA	NA	NA	NA
ENSP00000374552	ENSPPYP00000019429	NA	ENSPPAP00000019398	ENSGGOP00000039633
ENSP00000329499	NA	NA	NA	NA
ENSP00000473382	NA	NA	NA	NA
ENSP00000473383	NA	ENSPTRP00000069137	ENSPPAP00000003688	NA
ENSP00000473381	ENSPPYP00000010487	ENSPTRP00000017391	ENSPPAP00000023035	ENSGGOP00000007409
ENSP00000473386	NA	NA	NA	NA
ENSP00000302917	NA	NA	NA	NA
ENSP00000473384	NA	NA	NA	NA
ENSP00000374558	NA	NA	NA	NA
ENSP00000420225	NA	NA	NA	NA
ENSP00000347032	ENSPPYP00000005349	ENSPTRP00000090364	ENSPPAP00000030031	ENSGGOP00000019957
ENSP00000385549	NA	NA	NA	NA
ENSP00000452191	NA	NA	NA	NA
ENSP00000385544	NA	NA	NA	NA
ENSP00000385545	ENSPPYP00000000045	ENSPTRP00000050967	ENSPPAP00000026657	ENSGGOP00000010147
ENSP00000385540	NA	NA	NA	NA
ENSP00000385541	NA	NA	NA	NA
ENSP00000347038	ENSPPYP00000015864	ENSPTRP00000067692	ENSPPAP00000017690	ENSGGOP00000006333
ENSP00000385543	NA	NA	NA	NA
ENSP00000489308	NA	NA	NA	NA
ENSP00000303061	ENSPPYP00000022800	ENSPTRP00000077459	ENSPPAP00000010089	ENSGGOP00000024115
ENSP00000462431	NA	NA	NA	NA
ENSP00000461882	NA	NA	NA	NA
ENSP00000461883	NA	NA	NA	NA
ENSP00000461880	NA	NA	NA	NA
ENSP00000451955	NA	NA	NA	NA
ENSP00000461885	NA	NA	NA	NA
ENSP00000476407	NA	NA	NA	NA
ENSP00000476402	NA	NA	NA	NA
ENSP00000476403	NA	NA	NA	NA
ENSP00000476400	NA	NA	NA	NA
ENSP00000476401	NA	NA	NA	NA
ENSP00000476408	NA	NA	NA	NA
ENSP00000286758	ENSPPYP00000016601	ENSPTRP00000027829	ENSPPAP00000030059	ENSGGOP00000013775
ENSP00000451951	NA	NA	NA	NA
ENSP00000222511	ENSPPYP00000019984	NA	ENSPPAP00000008341	ENSGGOP00000028649
ENSP00000451950	NA	NA	NA	NA
ENSP00000262625	NA	NA	NA	NA
ENSP00000262627	NA	NA	NA	NA
ENSP00000262441	ENSPPYP00000008968	ENSPTRP00000014927	ENSPPAP00000030298	ENSGGOP00000008345
ENSP00000308321	NA	NA	NA	NA
ENSP00000262442	ENSPPYP00000008984	ENSPTRP00000076790	ENSPPAP00000033743	ENSGGOP00000023507
ENSP00000262445	NA	NA	NA	NA
ENSP00000262444	NA	NA	NA	NA
ENSP00000467831	NA	NA	NA	NA
ENSP00000467830	NA	NA	NA	NA
ENSP00000467833	NA	NA	NA	NA
ENSP00000467834	NA	NA	NA	NA
ENSP00000467837	NA	NA	NA	NA
ENSP00000467836	NA	NA	NA	NA
ENSP00000467839	NA	NA	NA	NA
ENSP00000467838	NA	NA	NA	NA
ENSP00000472389	NA	NA	NA	NA
ENSP00000422368	NA	NA	NA	NA
ENSP00000422369	NA	NA	NA	NA
ENSP00000491418	NA	NA	NA	NA
ENSP00000491419	NA	NA	NA	NA
ENSP00000491416	NA	NA	NA	NA
ENSP00000422363	NA	NA	NA	NA
ENSP00000491414	NA	NA	NA	NA
ENSP00000491415	NA	NA	NA	NA
ENSP00000491412	NA	NA	NA	NA
ENSP00000491413	NA	NA	NA	NA
ENSP00000422364	NA	NA	NA	NA
ENSP00000491411	NA	NA	NA	NA
ENSP00000420737	NA	NA	NA	NA
ENSP00000420736	NA	NA	NA	NA
ENSP00000420735	NA	NA	NA	NA
ENSP00000420734	NA	NA	NA	NA
ENSP00000420733	NA	NA	NA	NA
ENSP00000420732	NA	NA	NA	NA
ENSP00000420731	NA	NA	NA	NA
ENSP00000420730	NA	NA	NA	NA
ENSP00000420739	NA	NA	NA	NA
ENSP00000420738	NA	NA	NA	NA
ENSP00000371003	ENSPPYP00000002349	ENSPTRP00000061737	ENSPPAP00000039441	ENSGGOP00000045725
ENSP00000371000	ENSPPYP00000005954	ENSPTRP00000009748	ENSPPAP00000025488	ENSGGOP00000006426
ENSP00000371001	NA	NA	NA	NA
ENSP00000465781	NA	NA	NA	NA
ENSP00000387598	NA	NA	NA	NA
ENSP00000238789	ENSPPYP00000014079	ENSPTRP00000020103	ENSPPAP00000020191	ENSGGOP00000005898
ENSP00000238788	ENSPPYP00000014036	ENSPTRP00000020182	ENSPPAP00000000286	ENSGGOP00000016514
ENSP00000361032	ENSPPYP00000022129	ENSPTRP00000036825	ENSPPAP00000017242	ENSGGOP00000014109
ENSP00000361030	NA	NA	NA	NA
ENSP00000452609	NA	NA	NA	NA
ENSP00000361036	ENSPPYP00000023107	ENSPTRP00000038205	ENSPPAP00000022989	ENSGGOP00000010101
ENSP00000465918	NA	NA	NA	NA
ENSP00000428988	NA	NA	NA	NA
ENSP00000372635	NA	NA	NA	NA
ENSP00000465786	NA	NA	NA	NA
ENSP00000429150	ENSPPYP00000021186	ENSPTRP00000035196	ENSPPAP00000039746	ENSGGOP00000026853
ENSP00000389319	NA	NA	NA	NA
ENSP00000377547	ENSPPYP00000017911	ENSPTRP00000029878	ENSPPAP00000033589	ENSGGOP00000004549
ENSP00000465788	NA	NA	NA	NA
ENSP00000389315	NA	NA	NA	NA
ENSP00000389316	NA	NA	NA	NA
ENSP00000312535	ENSPPYP00000003483	ENSPTRP00000059190	ENSPPAP00000010903	ENSGGOP00000014142
ENSP00000476853	NA	NA	NA	NA
ENSP00000389312	NA	NA	NA	NA
ENSP00000378254	NA	NA	NA	NA
ENSP00000402730	NA	NA	NA	NA
ENSP00000452606	NA	NA	NA	NA
ENSP00000282728	ENSPPYP00000002880	ENSPTRP00000004814	ENSPPAP00000025984	ENSGGOP00000032988
ENSP00000452607	NA	NA	NA	NA
ENSP00000447808	NA	NA	NA	NA
ENSP00000264758	ENSPPYP00000016255	ENSPTRP00000027304	ENSPPAP00000033153	ENSGGOP00000007254
ENSP00000436309	ENSPPYP00000008561	ENSPTRP00000086848	ENSPPAP00000030640	ENSGGOP00000000232
ENSP00000436308	NA	NA	NA	NA
ENSP00000436305	NA	NA	NA	NA
ENSP00000436304	NA	NA	NA	NA
ENSP00000436307	NA	NA	NA	NA
ENSP00000436306	NA	NA	NA	NA
ENSP00000436301	NA	NA	NA	NA
ENSP00000436300	NA	NA	NA	NA
ENSP00000436303	NA	NA	NA	NA
ENSP00000436302	NA	NA	NA	NA
ENSP00000423286	NA	NA	NA	NA
ENSP00000423287	NA	NA	NA	NA
ENSP00000423284	NA	NA	NA	NA
ENSP00000423285	NA	NA	NA	NA
ENSP00000423283	NA	NA	NA	NA
ENSP00000279178	ENSPPYP00000003620	ENSPTRP00000006536	ENSPPAP00000013283	ENSGGOP00000025280
ENSP00000463191	NA	NA	NA	NA
ENSP00000423288	NA	NA	NA	NA
ENSP00000320291	ENSPPYP00000010181	ENSPTRP00000016886	ENSPPAP00000009666	ENSGGOP00000005947
ENSP00000387785	NA	NA	NA	NA
ENSP00000435647	NA	NA	NA	NA
